decimal, binary
55699, 1101100110010011
8148, 1111111010100
64287, 1111101100011111
22470, 101011111000110
24528, 101111111010000
2125, 100001001101
46196, 1011010001110100
20855, 101000101110111
20323, 100111101100011
38104, 1001010011011000
8948, 10001011110100
8777, 10001001001001
7089, 1101110110001
44323, 1010110100100011
20386, 100111110100010
52826, 1100111001011010
39068, 1001100010011100
53877, 1101001001110101
64756, 1111110011110100
55141, 1101011101100101
31913, 111110010101001
42514, 1010011000010010
58916, 1110011000100100
9635, 10010110100011
51840, 1100101010000000
18276, 100011101100100
57654, 1110000100110110
8161, 1111111100001
63076, 1111011001100100
57916, 1110001000111100
64009, 1111101000001001
25011, 110000110110011
24789, 110000011010101
35230, 1000100110011110
31706, 111101111011010
45117, 1011000000111101
60050, 1110101010010010
57918, 1110001000111110
11134, 10101101111110
52603, 1100110101111011
65095, 1111111001000111
13945, 11011001111001
48676, 1011111000100100
20147, 100111010110011
45811, 1011001011110011
31913, 111110010101001
31009, 111100100100001
11517, 10110011111101
43292, 1010100100011100
63064, 1111011001011000
22963, 101100110110011
38976, 1001100001000000
45891, 1011001101000011
47190, 1011100001010110
62278, 1111001101000110
63975, 1111100111100111
30391, 111011010110111
25297, 110001011010001
51984, 1100101100010000
63747, 1111100100000011
55084, 1101011100101100
3001, 101110111001
42401, 1010010110100001
6640, 1100111110000
49552, 1100000110010000
37541, 1001001010100101
13576, 11010100001000
4287, 1000010111111
17413, 100010000000101
43535, 1010101000001111
28648, 110111111101000
35667, 1000101101010011
53375, 1101000001111111
63623, 1111100010000111
16053, 11111010110101
49364, 1100000011010100
26185, 110011001001001
32920, 1000000010011000
31030, 111100100110110
14984, 11101010001000
32197, 111110111000101
29662, 111001111011110
62901, 1111010110110101
65089, 1111111001000001
61573, 1111000010000101
29564, 111001101111100
2546, 100111110010
14707, 11100101110011
30626, 111011110100010
41871, 1010001110001111
26247, 110011010000111
1123, 10001100011
39397, 1001100111100101
5168, 1010000110000
2808, 101011111000
16622, 100000011101110
3899, 111100111011
52958, 1100111011011110
25559, 110001111010111
46288, 1011010011010000
58303, 1110001110111111
51780, 1100101001000100
64174, 1111101010101110
23865, 101110100111001
61417, 1110111111101001
32954, 1000000010111010
3884, 111100101100
54158, 1101001110001110
15889, 11111000010001
23286, 101101011110110
26136, 110011000011000
6282, 1100010001010
50596, 1100010110100100
43434, 1010100110101010
31908, 111110010100100
18678, 100100011110110
31773, 111110000011101
60922, 1110110111111010
47685, 1011101001000101
10005, 10011100010101
23610, 101110000111010
59537, 1110100010010001
54156, 1101001110001100
9571, 10010101100011
39352, 1001100110111000
45276, 1011000011011100
54401, 1101010010000001
53274, 1101000000011010
37850, 1001001111011010
44648, 1010111001101000
26620, 110011111111100
34791, 1000011111100111
19571, 100110001110011
6537, 1100110001001
10283, 10100000101011
46224, 1011010010010000
6189, 1100000101101
555, 1000101011
12576, 11000100100000
45252, 1011000011000100
20266, 100111100101010
63021, 1111011000101101
29249, 111001001000001
47807, 1011101010111111
47203, 1011100001100011
3147, 110001001011
10278, 10100000100110
28723, 111000000110011
63531, 1111100000101011
9914, 10011010111010
22558, 101100000011110
20771, 101000100100011
40850, 1001111110010010
47612, 1011100111111100
30682, 111011111011010
16943, 100001000101111
33083, 1000000100111011
64784, 1111110100010000
31625, 111101110001001
64312, 1111101100111000
39857, 1001101110110001
41349, 1010000110000101
21647, 101010010001111
40007, 1001110001000111
28916, 111000011110100
42952, 1010011111001000
35248, 1000100110110000
34610, 1000011100110010
6040, 1011110011000
9518, 10010100101110
1175, 10010010111
4541, 1000110111101
17708, 100010100101100
48925, 1011111100011101
47313, 1011100011010001
53886, 1101001001111110
32046, 111110100101110
59683, 1110100100100011
19154, 100101011010010
6415, 1100100001111
4978, 1001101110010
21433, 101001110111001
22295, 101011100010111
14940, 11101001011100
15833, 11110111011001
54229, 1101001111010101
19391, 100101110111111
18703, 100100100001111
58715, 1110010101011011
31969, 111110011100001
791, 1100010111
35345, 1000101000010001
25557, 110001111010101
24242, 101111010110010
40282, 1001110101011010
47165, 1011100000111101
21401, 101001110011001
20706, 101000011100010
4091, 111111111011
38965, 1001100000110101
10570, 10100101001010
953, 1110111001
52794, 1100111000111010
26922, 110100100101010
45388, 1011000101001100
25872, 110010100010000
26113, 110011000000001
37495, 1001001001110111
43800, 1010101100011000
6358, 1100011010110
25461, 110001101110101
55983, 1101101010101111
3236, 110010100100
23906, 101110101100010
3849, 111100001001
912, 1110010000
38324, 1001010110110100
9348, 10010010000100
53686, 1101000110110110
8162, 1111111100010
52956, 1100111011011100
23096, 101101000111000
53417, 1101000010101001
31504, 111101100010000
37081, 1001000011011001
23456, 101101110100000
1923, 11110000011
59135, 1110011011111111
8248, 10000000111000
53803, 1101001000101011
18450, 100100000010010
13312, 11010000000000
920, 1110011000
47639, 1011101000010111
29554, 111001101110010
34694, 1000011110000110
29875, 111010010110011
4509, 1000110011101
15015, 11101010100111
18351, 100011110101111
42399, 1010010110011111
49004, 1011111101101100
28299, 110111010001011
5736, 1011001101000
5891, 1011100000011
31102, 111100101111110
49830, 1100001010100110
40739, 1001111100100011
27691, 110110000101011
25307, 110001011011011
15086, 11101011101110
32846, 1000000001001110
57485, 1110000010001101
49840, 1100001010110000
40328, 1001110110001000
26635, 110100000001011
39917, 1001101111101101
20237, 100111100001101
48274, 1011110010010010
55171, 1101011110000011
41995, 1010010000001011
59150, 1110011100001110
31287, 111101000110111
23034, 101100111111010
15823, 11110111001111
52052, 1100101101010100
12017, 10111011110001
9794, 10011001000010
12224, 10111111000000
26749, 110100001111101
21377, 101001110000001
3776, 111011000000
42079, 1010010001011111
23166, 101101001111110
2795, 101011101011
51552, 1100100101100000
10970, 10101011011010
47911, 1011101100100111
9082, 10001101111010
14228, 11011110010100
41627, 1010001010011011
32499, 111111011110011
25564, 110001111011100
65124, 1111111001100100
12811, 11001000001011
14661, 11100101000101
34852, 1000100000100100
5695, 1011000111111
65464, 1111111110111000
33890, 1000010001100010
3488, 110110100000
34262, 1000010111010110
4790, 1001010110110
23905, 101110101100001
9870, 10011010001110
29671, 111001111100111
17873, 100010111010001
28087, 110110110110111
7189, 1110000010101
38714, 1001011100111010
23612, 101110000111100
33948, 1000010010011100
28519, 110111101100111
52456, 1100110011101000
27563, 110101110101011
56726, 1101110110010110
14251, 11011110101011
53854, 1101001001011110
9484, 10010100001100
28593, 110111110110001
11411, 10110010010011
42727, 1010011011100111
42065, 1010010001010001
56985, 1101111010011001
13536, 11010011100000
24348, 101111100011100
39058, 1001100010010010
38180, 1001010100100100
31626, 111101110001010
49090, 1011111111000010
46409, 1011010101001001
57414, 1110000001000110
54280, 1101010000001000
38160, 1001010100010000
48237, 1011110001101101
39663, 1001101011101111
59428, 1110100000100100
24879, 110000100101111
12757, 11000111010101
62659, 1111010011000011
28610, 110111111000010
59401, 1110100000001001
38871, 1001011111010111
32180, 111110110110100
27230, 110101001011110
15248, 11101110010000
29845, 111010010010101
59400, 1110100000001000
30213, 111011000000101
60171, 1110101100001011
52630, 1100110110010110
26064, 110010111010000
20914, 101000110110010
44527, 1010110111101111
28899, 111000011100011
30669, 111011111001101
38286, 1001010110001110
52434, 1100110011010010
22396, 101011101111100
18319, 100011110001111
36220, 1000110101111100
72, 1001000
35352, 1000101000011000
38857, 1001011111001001
23497, 101101111001001
32119, 111110101110111
39646, 1001101011011110
13552, 11010011110000
6631, 1100111100111
53443, 1101000011000011
54266, 1101001111111010
15603, 11110011110011
2919, 101101100111
8270, 10000001001110
42627, 1010011010000011
52234, 1100110000001010
57393, 1110000000110001
60610, 1110110011000010
27662, 110110000001110
7637, 1110111010101
5145, 1010000011001
22204, 101011010111100
31785, 111110000101001
59935, 1110101000011111
19039, 100101001011111
64187, 1111101010111011
14790, 11100111000110
44699, 1010111010011011
740, 1011100100
48303, 1011110010101111
57172, 1101111101010100
57068, 1101111011101100
17591, 100010010110111
15548, 11110010111100
28291, 110111010000011
33718, 1000001110110110
49907, 1100001011110011
63309, 1111011101001101
3036, 101111011100
47968, 1011101101100000
21005, 101001000001101
19628, 100110010101100
8682, 10000111101010
20003, 100111000100011
5566, 1010110111110
4201, 1000001101001
24371, 101111100110011
31089, 111100101110001
48628, 1011110111110100
8265, 10000001001001
58465, 1110010001100001
6803, 1101010010011
43911, 1010101110000111
22644, 101100001110100
36945, 1001000001010001
50165, 1100001111110101
53370, 1101000001111010
34376, 1000011001001000
51916, 1100101011001100
20346, 100111101111010
25926, 110010101000110
34409, 1000011001101001
62871, 1111010110010111
54670, 1101010110001110
10444, 10100011001100
17809, 100010110010001
30108, 111010110011100
20189, 100111011011101
10456, 10100011011000
34449, 1000011010010001
29322, 111001010001010
35435, 1000101001101011
5167, 1010000101111
2237, 100010111101
62068, 1111001001110100
7702, 1111000010110
41672, 1010001011001000
62898, 1111010110110010
43519, 1010100111111111
45556, 1011000111110100
46239, 1011010010011111
47406, 1011100100101110
40906, 1001111111001010
24110, 101111000101110
18360, 100011110111000
48897, 1011111100000001
63892, 1111100110010100
49193, 1100000000101001
1531, 10111111011
12035, 10111100000011
22343, 101011101000111
29331, 111001010010011
57806, 1110000111001110
53392, 1101000010010000
28434, 110111100010010
5458, 1010101010010
31354, 111101001111010
15529, 11110010101001
22167, 101011010010111
38776, 1001011101111000
62840, 1111010101111000
15452, 11110001011100
52429, 1100110011001101
34802, 1000011111110010
39639, 1001101011010111
12336, 11000000110000
57646, 1110000100101110
35644, 1000101100111100
55012, 1101011011100100
37660, 1001001100011100
1425, 10110010001
38764, 1001011101101100
61177, 1110111011111001
54295, 1101010000010111
36917, 1001000000110101
323, 101000011
26302, 110011010111110
43964, 1010101110111100
18671, 100100011101111
30872, 111100010011000
2313, 100100001001
36686, 1000111101001110
20492, 101000000001100
59027, 1110011010010011
59642, 1110100011111010
3101, 110000011101
35486, 1000101010011110
59608, 1110100011011000
61786, 1111000101011010
17646, 100010011101110
44586, 1010111000101010
43719, 1010101011000111
47912, 1011101100101000
14351, 11100000001111
52612, 1100110110000100
42364, 1010010101111100
14912, 11101001000000
60655, 1110110011101111
34616, 1000011100111000
33347, 1000001001000011
36367, 1000111000001111
15930, 11111000111010
29325, 111001010001101
56630, 1101110100110110
10535, 10100100100111
7183, 1110000001111
20378, 100111110011010
1088, 10001000000
29547, 111001101101011
1103, 10001001111
59583, 1110100010111111
18134, 100011011010110
21271, 101001100010111
5722, 1011001011010
14335, 11011111111111
35613, 1000101100011101
2183, 100010000111
57081, 1101111011111001
42161, 1010010010110001
30751, 111100000011111
27655, 110110000000111
14086, 11011100000110
53515, 1101000100001011
31323, 111101001011011
4916, 1001100110100
18904, 100100111011000
42637, 1010011010001101
58372, 1110010000000100
46435, 1011010101100011
835, 1101000011
54903, 1101011001110111
13532, 11010011011100
9430, 10010011010110
12644, 11000101100100
53265, 1101000000010001
4529, 1000110110001
31338, 111101001101010
28566, 110111110010110
24601, 110000000011001
36839, 1000111111100111
53377, 1101000010000001
16051, 11111010110011
32791, 1000000000010111
33330, 1000001000110010
6506, 1100101101010
63802, 1111100100111010
32424, 111111010101000
1226, 10011001010
2271, 100011011111
2976, 101110100000
46195, 1011010001110011
54883, 1101011001100011
39911, 1001101111100111
31856, 111110001110000
2494, 100110111110
45844, 1011001100010100
33722, 1000001110111010
31117, 111100110001101
53401, 1101000010011001
32883, 1000000001110011
211, 11010011
48389, 1011110100000101
11590, 10110101000110
17459, 100010000110011
42041, 1010010000111001
19060, 100101001110100
22732, 101100011001100
51724, 1100101000001100
2058, 100000001010
63504, 1111100000010000
5071, 1001111001111
51157, 1100011111010101
39783, 1001101101100111
59278, 1110011110001110
60480, 1110110001000000
26947, 110100101000011
13116, 11001100111100
11832, 10111000111000
39198, 1001100100011110
63175, 1111011011000111
13457, 11010010010001
9666, 10010111000010
18879, 100100110111111
9612, 10010110001100
34711, 1000011110010111
64905, 1111110110001001
26279, 110011010100111
45905, 1011001101010001
44919, 1010111101110111
8721, 10001000010001
3044, 101111100100
42077, 1010010001011101
51811, 1100101001100011
29357, 111001010101101
27162, 110101000011010
27568, 110101110110000
55932, 1101101001111100
61480, 1111000000101000
26215, 110011001100111
60691, 1110110100010011
42503, 1010011000000111
45136, 1011000001010000
48145, 1011110000010001
4242, 1000010010010
31479, 111101011110111
26563, 110011111000011
6202, 1100000111010
18109, 100011010111101
61285, 1110111101100101
12655, 11000101101111
57797, 1110000111000101
56023, 1101101011010111
5985, 1011101100001
5780, 1011010010100
5748, 1011001110100
41466, 1010000111111010
41734, 1010001100000110
37732, 1001001101100100
30572, 111011101101100
61139, 1110111011010011
10208, 10011111100000
12637, 11000101011101
10974, 10101011011110
8046, 1111101101110
21540, 101010000100100
11489, 10110011100001
11498, 10110011101010
12827, 11001000011011
61104, 1110111010110000
57878, 1110001000010110
5941, 1011100110101
12089, 10111100111001
18748, 100100100111100
33038, 1000000100001110
42671, 1010011010101111
35824, 1000101111110000
59815, 1110100110100111
